customer_id,age,gender,tenure,num_claims,claim_amount_total,policy_type,premium,payment_method,region,previous_renewals,satisfaction_score,has_complaint,churn
100335,79,F,17,2,10066.48,standard,3646.89,credit_card,north,16,8.3,0,0
100336,40,F,12,1,8511.87,standard,3421.79,bank_transfer,south,12,7.5,0,0
100337,26,M,4,2,11820.49,basic,2775.58,credit_card,east,3,9.0,0,0
100338,29,M,18,1,1093.96,standard,3189.34,cash,south,19,7.3,0,0
100339,18,M,2,0,5287.39,standard,2666.35,credit_card,east,2,6.2,0,0
100340,75,F,17,3,4283.2,premium,5488.72,credit_card,east,16,5.1,0,0
100341,18,M,5,1,5175.78,premium,5557.19,bank_transfer,north,3,6.2,0,0
100342,51,F,5,1,923.95,basic,3188.1,bank_transfer,north,4,7.9,0,0
100343,65,F,4,0,3205.86,standard,3341.17,credit_card,west,2,7.5,1,0
100344,18,M,0,1,4786.94,standard,3494.46,credit_card,east,1,6.2,1,1
100345,33,M,7,1,1748.6,standard,2914.55,credit_card,west,9,8.1,0,1
100346,78,M,0,0,2266.56,standard,3290.99,credit_card,south,0,8.4,0,0
100347,81,M,5,1,4161.45,basic,3620.98,bank_transfer,west,7,7.3,0,0
100348,80,F,19,2,9562.85,standard,3751.33,credit_card,north,18,5.3,0,0
100349,39,F,13,0,8553.37,basic,3862.86,credit_card,north,14,5.0,0,0
100350,84,F,10,0,2009.35,standard,3720.23,credit_card,south,9,8.6,0,0
100351,43,F,1,1,3118.0,basic,2661.03,bank_transfer,east,2,7.1,1,0
100352,33,F,3,1,6701.08,basic,2911.54,credit_card,south,5,8.2,0,0
100353,68,F,12,0,5414.79,standard,3447.46,credit_card,north,13,4.7,0,0
100354,74,M,6,0,6458.3,standard,3164.89,bank_transfer,east,5,7.6,0,0
100355,46,F,5,0,2795.99,standard,2225.56,bank_transfer,east,6,4.9,0,0
100356,64,M,2,1,7532.79,basic,2085.82,credit_card,east,0,6.7,0,0
100357,79,M,8,1,5081.84,standard,2360.3,credit_card,north,6,6.3,0,0
100358,33,M,13,0,4898.64,basic,3645.65,credit_card,north,14,8.3,0,0
100359,65,F,19,1,326.19,standard,3532.52,credit_card,south,20,7.7,0,0
100360,56,M,10,3,2877.99,standard,3092.78,credit_card,east,11,4.9,0,0
100361,50,M,4,2,1814.14,standard,2847.24,credit_card,west,5,5.9,0,0
100362,40,F,13,1,7916.14,standard,3590.05,bank_transfer,north,14,5.8,0,0
100363,27,F,18,2,13557.87,basic,3626.81,credit_card,west,16,3.1,0,1
100364,51,F,7,2,8901.5,basic,2527.22,bank_transfer,west,7,6.0,0,0
100365,69,F,6,1,2627.19,basic,2742.66,bank_transfer,west,8,3.1,0,0
100366,27,F,6,1,3281.01,standard,2974.43,cash,north,4,5.1,0,0
100367,36,F,2,0,3459.93,basic,2834.51,bank_transfer,east,3,7.4,0,0
100368,75,M,2,2,5222.27,basic,2919.35,cash,west,2,6.2,0,0
100369,18,F,17,0,2794.03,basic,3094.44,credit_card,west,17,8.3,0,0
100370,21,F,12,1,1821.12,standard,2919.48,credit_card,south,14,6.4,0,0
100371,33,M,0,0,5454.43,standard,3152.14,bank_transfer,south,0,8.7,0,1
100372,41,M,4,1,1408.98,premium,5207.62,credit_card,west,3,7.8,0,0
100373,19,M,3,3,277.12,standard,2263.69,credit_card,east,2,5.9,0,0
100374,49,F,15,1,4070.76,basic,3035.49,cash,south,14,4.2,0,0
100375,41,M,14,1,4657.06,standard,2523.17,credit_card,east,12,9.0,0,0
100376,29,F,17,1,3381.3,standard,3958.47,credit_card,west,15,4.7,0,1
100377,67,F,16,2,4579.36,standard,3312.96,credit_card,north,17,6.4,0,0
100378,52,F,13,1,12727.32,standard,3107.41,bank_transfer,north,13,9.5,0,0
100379,50,F,13,0,2711.42,premium,5430.19,bank_transfer,north,11,4.4,0,0
100380,50,M,18,1,1345.88,standard,3796.78,cash,west,16,5.8,0,0
100381,78,M,5,1,7838.19,standard,2340.65,credit_card,south,7,2.7,0,0
100382,68,M,12,1,15385.69,standard,2905.0,credit_card,south,10,7.6,0,0
100383,60,F,17,0,3038.26,standard,3339.5,credit_card,south,16,6.9,0,0
100384,29,M,14,1,533.7,basic,2804.93,credit_card,south,12,5.6,0,0
100385,84,M,6,0,2587.08,standard,2849.69,credit_card,west,5,5.7,0,0
100386,82,M,18,0,8916.23,standard,2643.59,bank_transfer,east,16,6.5,0,0
100387,50,F,16,3,6128.35,standard,2954.17,bank_transfer,south,17,6.4,0,0
100388,57,M,8,0,2167.5,standard,2832.49,bank_transfer,south,9,5.7,0,0
100389,60,F,10,2,12089.54,basic,3849.28,bank_transfer,south,12,5.6,1,0
100390,61,M,4,0,2565.41,standard,3332.1,credit_card,south,4,7.2,1,0
100391,46,M,1,0,10601.26,standard,2475.4,credit_card,south,3,6.4,0,0
100392,30,M,14,1,3486.19,basic,3061.76,credit_card,east,12,6.8,0,0
100393,29,M,11,2,7288.88,basic,3346.41,credit_card,north,9,4.3,0,0
100394,63,F,9,0,11874.71,basic,2865.93,credit_card,south,7,5.7,0,0
100395,19,M,9,0,14297.72,basic,2911.69,credit_card,north,7,6.8,0,0
100396,52,F,19,2,2943.85,standard,4032.33,bank_transfer,south,18,3.7,0,1
100397,25,F,10,2,3673.93,basic,2708.46,bank_transfer,south,10,5.3,0,0
100398,43,F,9,0,11712.55,standard,4012.23,credit_card,east,10,6.4,0,0
100399,51,F,6,0,277.97,basic,2622.32,credit_card,north,6,8.0,0,0
100400,24,M,13,0,580.37,standard,2415.39,credit_card,west,12,8.6,0,0
100401,75,F,12,1,1019.39,premium,5890.68,credit_card,east,10,8.7,0,1
100402,46,F,4,0,2413.34,basic,3199.2,bank_transfer,west,3,7.4,0,0
100403,53,F,18,1,1836.06,standard,3297.76,credit_card,west,19,4.5,0,0
100404,38,F,9,0,1060.22,basic,3334.61,bank_transfer,north,9,5.3,0,1
100405,53,M,7,1,4640.08,basic,2562.85,credit_card,east,5,7.1,0,0
100406,27,F,17,0,1010.54,basic,3117.33,cash,east,19,8.1,0,0
100407,41,F,0,1,11377.15,basic,3381.56,credit_card,north,1,4.6,0,0
100408,81,M,4,0,6450.56,standard,2805.33,credit_card,west,2,9.1,0,0
100409,66,F,10,2,2203.98,standard,2918.26,bank_transfer,east,12,7.8,0,0
100410,53,F,19,1,4816.38,standard,3840.21,credit_card,west,20,8.7,0,0
100411,41,M,10,0,1546.82,premium,5178.54,credit_card,east,8,7.8,0,0
100412,40,M,15,0,1749.05,basic,3441.09,credit_card,south,17,5.2,0,1
100413,79,F,9,0,9500.9,standard,2610.92,credit_card,west,7,7.9,0,0
100414,54,M,14,2,554.04,standard,3280.64,credit_card,north,14,5.8,0,0
100415,29,M,6,4,6497.95,premium,5675.37,credit_card,west,6,5.5,0,1
100416,72,M,14,0,14513.74,standard,2558.25,credit_card,west,16,9.0,0,0
100417,30,M,15,0,5144.4,standard,2909.2,credit_card,east,15,6.2,0,0
100418,40,F,5,0,1522.24,standard,3585.96,credit_card,west,5,7.5,0,0
100419,47,M,10,0,4550.16,basic,3353.65,bank_transfer,north,11,6.4,0,0
100420,34,F,16,3,7779.27,basic,2995.81,credit_card,east,15,4.6,0,0
100421,79,F,14,1,31.84,standard,3243.59,bank_transfer,east,14,5.5,0,0
100422,30,M,15,1,3228.36,standard,3179.35,credit_card,south,17,5.3,0,0
100423,76,M,1,1,1755.84,standard,2121.83,bank_transfer,west,2,4.8,0,0
100424,36,F,3,2,2558.76,basic,3084.43,credit_card,south,5,9.0,0,0
100425,66,M,18,0,785.53,standard,2736.44,cash,south,18,7.0,0,0
100426,29,M,5,0,1531.67,basic,3209.03,bank_transfer,south,3,7.7,0,0
100427,78,F,17,1,5751.24,standard,2702.89,credit_card,east,15,5.6,0,0
100428,36,F,10,2,5185.74,basic,3544.93,credit_card,north,10,4.5,0,0
100429,26,F,8,0,6851.67,premium,5119.86,bank_transfer,south,6,6.4,0,0
100430,45,F,2,1,2513.19,basic,2561.81,credit_card,east,1,5.3,0,0
100431,69,F,1,0,8507.75,standard,2548.23,credit_card,south,3,7.2,0,0
100432,33,F,17,0,3030.0,basic,3060.67,credit_card,east,16,6.7,0,0
100433,29,F,14,0,4364.91,basic,3239.28,credit_card,west,15,9.7,0,0
100434,42,M,17,1,4960.1,basic,3216.89,credit_card,north,17,5.3,0,0
100435,69,M,18,2,2639.08,basic,3462.5,credit_card,east,20,6.7,0,0
100436,70,F,14,0,5290.93,standard,3351.74,cash,south,14,3.9,0,1
100437,40,F,16,2,2096.22,standard,3688.78,credit_card,west,16,5.3,1,0
100438,33,M,17,1,1233.55,standard,4184.06,credit_card,north,16,10.0,0,0
100439,74,M,17,0,3382.59,basic,3242.82,bank_transfer,west,15,5.1,0,0
100440,56,M,10,1,3195.18,basic,3128.65,bank_transfer,east,8,7.7,0,0
100441,70,F,17,1,359.99,standard,3491.98,credit_card,east,19,7.1,0,0
100442,59,F,2,1,4015.53,standard,2725.09,credit_card,east,4,5.9,0,0
100443,75,F,12,0,5484.77,standard,2683.82,bank_transfer,north,14,4.8,0,0
100444,56,F,13,1,2556.34,standard,2936.48,credit_card,east,14,6.0,1,0
100445,31,F,3,1,11509.76,premium,5049.94,credit_card,west,1,5.9,0,0
100446,22,M,17,0,7789.41,basic,3432.94,credit_card,east,18,5.5,0,0
100447,52,M,4,0,82.84,premium,5880.61,credit_card,north,6,4.4,1,0
100448,35,M,13,1,2194.09,basic,2608.92,bank_transfer,east,12,6.3,0,0
100449,26,F,11,0,1418.4,basic,3323.81,credit_card,west,13,5.9,0,0
100450,75,M,6,3,8790.9,standard,2986.05,bank_transfer,west,5,3.9,0,0
100451,34,F,11,1,4915.16,basic,3667.55,bank_transfer,south,9,4.4,0,0
100452,24,F,7,0,6499.49,standard,2648.65,credit_card,west,7,5.9,0,0
100453,63,M,2,1,2697.61,basic,3327.82,credit_card,north,2,7.4,0,0
100454,30,F,0,0,7741.81,premium,4769.78,bank_transfer,east,2,7.9,1,1
100455,57,F,2,0,9108.34,basic,3403.57,bank_transfer,west,0,7.2,0,0
100456,59,M,10,0,3267.28,premium,5165.4,cash,east,9,6.3,0,0
100457,26,M,17,0,4968.44,standard,3662.75,bank_transfer,north,17,9.5,0,0
100458,67,F,6,0,3160.5,basic,3250.16,bank_transfer,east,6,6.1,0,1
100459,44,M,8,0,2694.36,basic,2744.61,credit_card,east,6,7.5,0,0
100460,83,M,3,0,3953.24,basic,2228.55,bank_transfer,north,2,8.5,0,0
100461,22,F,9,2,28.25,standard,3779.35,credit_card,west,9,5.6,0,0
100462,46,F,17,1,213.42,premium,5216.39,cash,north,15,3.9,1,0
100463,54,M,15,1,1348.14,basic,3802.09,credit_card,west,13,7.2,0,0
100464,55,F,11,1,5026.48,basic,3186.89,credit_card,north,12,6.8,0,0
100465,25,F,18,0,9713.75,standard,3749.98,credit_card,east,16,4.7,1,0
100466,82,M,2,0,11531.28,standard,2647.21,credit_card,east,2,7.5,0,0
100467,34,F,7,1,5367.7,basic,3204.19,credit_card,south,6,6.3,0,0
100468,62,M,18,0,2433.64,standard,4603.44,credit_card,east,16,7.5,0,0
100469,21,M,8,0,1159.7,basic,2765.42,credit_card,west,8,4.9,0,1
100470,53,F,18,1,715.02,basic,3603.69,credit_card,east,19,7.7,0,0
100471,48,F,16,1,458.68,standard,3301.35,credit_card,north,15,5.6,0,1
100472,36,M,12,1,1054.35,basic,3400.94,credit_card,north,14,5.0,0,0
100473,78,F,1,0,4044.79,standard,3044.22,cash,east,3,8.2,0,0
100474,71,F,3,4,13692.25,basic,2340.01,bank_transfer,east,1,6.3,0,0
100475,56,F,10,2,2067.83,basic,3386.9,credit_card,west,12,6.2,0,0
100476,36,M,1,0,205.14,standard,3167.74,bank_transfer,north,0,8.0,0,0
100477,56,F,3,0,2697.16,basic,3705.32,bank_transfer,north,2,6.2,0,0
100478,84,M,3,0,3051.51,standard,2569.77,credit_card,west,3,6.2,0,0
100479,62,M,19,0,892.96,standard,3493.08,credit_card,south,21,8.9,0,0
100480,30,F,0,3,4684.15,basic,2532.03,credit_card,north,2,1.9,0,0
100481,75,F,10,0,831.86,standard,3609.04,credit_card,south,10,3.8,0,1
100482,37,F,1,1,2445.79,basic,3309.63,credit_card,east,3,6.0,1,1
100483,78,M,18,2,359.12,standard,3257.25,bank_transfer,south,20,5.1,1,1
100484,56,M,7,0,7416.71,basic,2608.35,bank_transfer,west,6,8.7,0,1
100485,18,F,19,0,7511.34,standard,3380.69,cash,west,21,6.3,0,0
100486,20,M,3,0,4843.43,standard,3272.61,credit_card,south,5,7.3,1,0
100487,79,F,15,0,4782.85,standard,3734.44,credit_card,north,17,8.3,0,0
100488,80,M,14,6,5377.28,basic,2753.99,credit_card,north,15,5.4,0,0
100489,42,F,4,0,4797.23,premium,4675.66,bank_transfer,north,6,5.8,0,0
100490,73,F,4,0,2719.81,basic,2655.42,credit_card,north,5,7.6,0,0
100491,50,F,14,0,3216.98,standard,3187.73,cash,north,15,4.4,0,0
100492,55,F,16,0,16361.65,standard,3076.43,credit_card,east,18,8.3,0,0
100493,23,F,2,1,1299.07,basic,3380.3,bank_transfer,west,2,5.9,0,0
100494,75,M,17,0,4367.37,premium,5557.77,credit_card,east,19,8.3,0,0
100495,61,M,10,0,1402.05,standard,3507.74,credit_card,west,11,6.5,1,0
100496,62,F,5,0,3217.77,standard,3592.5,credit_card,east,7,6.5,0,0
100497,49,M,11,0,574.29,standard,2620.42,credit_card,north,11,7.5,0,0
100498,62,F,16,0,7769.59,basic,3278.18,bank_transfer,south,16,7.4,0,0
100499,78,M,13,0,4977.38,standard,3303.54,credit_card,south,11,6.0,0,0
100500,64,M,5,0,1972.41,basic,2758.34,credit_card,south,4,4.9,0,0
100501,38,M,9,1,6729.48,basic,3158.92,credit_card,south,11,5.7,0,0
100502,53,F,15,1,8249.35,basic,3468.39,cash,north,13,6.8,0,0
100503,36,F,17,0,1596.61,basic,3125.55,credit_card,south,15,8.9,1,0
100504,37,F,19,1,5849.57,standard,3396.2,credit_card,south,17,6.1,0,0
100505,74,F,5,0,6346.68,premium,4959.16,credit_card,north,5,6.1,0,0
100506,35,M,18,2,7328.85,standard,3602.5,credit_card,west,20,4.1,0,1
100507,64,M,2,2,8528.78,premium,5408.51,credit_card,south,4,6.7,0,0
100508,66,F,11,2,5423.96,standard,3428.94,credit_card,east,13,5.4,0,0
100509,31,F,15,1,6244.04,standard,3889.08,credit_card,south,16,5.6,0,0
100510,32,M,2,1,11128.18,premium,4009.2,cash,east,1,9.2,1,0
100511,48,F,15,0,3050.79,basic,3133.56,credit_card,east,16,7.5,0,0
100512,18,M,3,3,6485.6,basic,2609.15,credit_card,north,3,6.1,0,1
100513,71,M,19,0,1856.89,basic,4000.56,bank_transfer,west,17,6.1,0,0
100514,20,F,12,1,490.4,standard,2735.41,bank_transfer,west,10,6.3,0,0
100515,33,M,3,1,5985.61,premium,5627.12,credit_card,east,4,7.1,0,0
100516,74,M,3,0,6419.97,premium,4932.93,credit_card,south,3,6.6,0,0
100517,29,M,6,0,3601.17,standard,2830.07,bank_transfer,north,5,8.1,0,0
100518,33,M,11,0,8050.3,standard,3338.07,bank_transfer,east,10,6.0,0,0
100519,41,F,1,0,4628.89,standard,3800.24,bank_transfer,east,0,8.6,0,1
100520,45,F,15,1,10709.32,basic,2944.86,credit_card,east,13,7.5,0,1
100521,25,F,6,0,1939.28,standard,3220.76,credit_card,east,8,7.7,0,0
100522,53,F,18,1,3144.52,standard,3502.84,bank_transfer,south,19,6.5,0,0
100523,25,M,10,1,89.87,basic,2798.37,credit_card,south,8,6.2,0,0
100524,75,M,0,2,3371.85,premium,4740.55,credit_card,north,0,7.9,0,0
100525,77,M,8,1,4638.1,standard,2939.33,credit_card,north,7,5.8,0,0
100526,67,M,4,0,897.25,standard,3121.67,bank_transfer,east,3,3.4,0,0
100527,45,M,16,2,587.03,basic,2742.64,bank_transfer,west,16,5.5,0,0
100528,58,F,0,1,6589.96,standard,3012.92,bank_transfer,west,0,5.8,0,1
100529,81,F,16,1,9699.98,standard,2855.38,credit_card,south,17,5.4,0,1
100530,44,M,11,1,4529.84,standard,3138.05,bank_transfer,south,11,7.9,0,0
100531,80,F,12,2,15955.61,basic,2778.2,bank_transfer,east,14,3.7,0,0
100532,34,M,10,2,6451.27,standard,3728.04,cash,west,9,5.5,0,0
100533,50,F,12,0,4421.58,standard,3345.96,credit_card,north,13,6.8,0,0
100534,46,F,12,0,9523.59,standard,2919.93,credit_card,west,10,6.0,0,0
100535,30,M,5,0,8570.77,standard,3774.09,credit_card,west,5,8.3,0,1
100536,63,M,5,1,4432.87,basic,2487.56,credit_card,east,3,8.9,0,0
100537,52,F,19,1,6631.81,premium,5368.89,bank_transfer,north,21,7.1,1,0
100538,23,F,9,3,325.38,standard,3353.15,credit_card,south,7,6.0,0,0
100539,64,F,18,0,4920.67,basic,3237.35,credit_card,east,17,8.0,0,0
100540,42,F,2,0,4136.58,basic,2980.43,credit_card,north,1,7.3,0,0
100541,83,F,6,1,1135.37,basic,2840.07,credit_card,north,5,9.2,0,0
100542,27,M,4,0,1762.18,basic,2732.57,credit_card,north,3,6.4,0,0
100543,73,M,7,1,2737.6,standard,3486.13,credit_card,west,7,7.1,0,0
100544,47,M,4,2,3989.48,standard,3116.33,credit_card,west,5,5.5,0,1
100545,22,M,11,1,590.45,basic,3343.51,cash,west,10,8.4,1,0
100546,50,M,3,1,1781.79,premium,5320.66,bank_transfer,east,5,5.7,0,0
100547,82,F,18,2,3432.44,standard,3109.11,bank_transfer,east,20,4.7,0,0
100548,35,F,17,3,6503.06,standard,3058.65,bank_transfer,south,16,5.5,0,1
100549,66,M,2,1,10481.1,basic,2744.03,bank_transfer,north,3,8.7,0,0
100550,28,F,6,2,13.0,premium,5138.32,credit_card,east,8,8.8,0,0
100551,43,M,7,1,2793.04,basic,3915.38,credit_card,east,7,4.0,0,0
100552,80,M,14,0,8238.21,basic,3295.38,cash,south,15,8.5,0,1
100553,76,F,16,0,7448.9,basic,2102.21,credit_card,north,17,7.2,1,1
100554,44,F,18,1,2748.77,basic,3470.37,credit_card,west,19,5.7,0,0
100555,66,M,3,1,7387.91,basic,3207.31,credit_card,east,5,8.6,0,0
100556,50,M,15,0,8012.48,standard,3694.33,credit_card,west,15,8.1,0,0
100557,18,F,12,0,4209.73,premium,5754.12,credit_card,east,11,8.6,0,0
100558,38,M,11,0,2580.23,premium,6367.44,bank_transfer,east,13,8.1,0,0
100559,72,M,3,0,7620.78,standard,3035.16,credit_card,east,4,6.4,0,0
100560,23,F,11,1,2607.09,standard,3315.5,credit_card,south,12,6.8,0,0
100561,22,M,16,0,3034.43,basic,3454.43,credit_card,south,17,7.5,0,0
100562,20,M,8,1,2093.92,basic,3021.75,credit_card,north,9,4.9,0,0
100563,70,M,11,2,4673.26,standard,3125.97,cash,south,13,7.0,0,0
100564,40,F,14,1,2353.45,standard,2991.51,credit_card,north,12,8.5,0,0
100565,70,F,19,0,2430.39,standard,3218.07,bank_transfer,north,17,9.1,0,0
100566,54,M,1,1,492.87,basic,2969.73,credit_card,east,3,5.2,0,0
100567,34,M,8,0,3169.2,standard,3354.83,credit_card,east,6,6.6,1,1
100568,18,M,13,1,10045.33,standard,3428.27,cash,east,15,7.7,0,0
100569,68,M,3,2,476.47,premium,4610.65,credit_card,north,5,6.3,0,1
100570,62,M,3,0,127.43,standard,2521.88,bank_transfer,east,5,6.1,0,1
100571,21,F,5,0,958.86,basic,2905.83,credit_card,east,6,8.8,0,0
100572,79,M,4,1,2255.78,basic,3710.45,credit_card,south,3,6.2,0,1
100573,82,M,16,1,12143.07,basic,3479.45,credit_card,west,14,4.4,0,0
100574,49,M,12,1,6683.41,basic,3299.08,bank_transfer,south,14,7.7,0,0
100575,51,M,19,1,4623.69,basic,3674.46,bank_transfer,west,19,8.1,0,0
100576,56,M,16,0,6362.95,basic,2827.67,cash,south,17,6.5,0,1
100577,43,M,18,0,3262.11,standard,3651.4,cash,south,18,8.1,0,0
100578,51,F,0,2,15719.7,premium,4764.95,credit_card,west,0,4.0,0,0
100579,71,F,16,1,10084.77,standard,2676.65,credit_card,north,14,6.4,0,0
100580,20,M,2,1,38.96,standard,2965.68,credit_card,east,2,5.9,0,0
100581,67,F,13,1,2427.91,basic,3683.89,credit_card,south,15,8.7,0,0
100582,29,M,11,1,7311.71,basic,3296.36,credit_card,north,11,8.4,0,0
100583,82,M,14,1,2858.56,basic,3232.6,credit_card,north,16,6.1,0,0
100584,71,F,5,0,1452.98,basic,2795.32,credit_card,east,6,6.7,1,1
100585,22,M,19,0,12079.66,premium,5315.83,bank_transfer,north,21,10.0,0,0
100586,74,F,1,2,9996.79,standard,3882.94,cash,north,1,8.2,0,0
100587,34,F,3,1,13818.79,basic,3370.37,bank_transfer,north,2,5.0,0,0
100588,64,F,12,3,6021.97,standard,3251.35,bank_transfer,south,13,5.3,0,1
100589,40,F,12,1,4213.89,standard,2860.29,credit_card,south,13,7.5,1,0
100590,31,M,16,1,5168.55,standard,2519.5,credit_card,south,16,7.2,0,0
100591,83,F,5,2,8441.08,basic,2605.03,credit_card,west,4,7.5,0,0
100592,68,F,10,1,1909.02,standard,3063.68,credit_card,west,9,5.8,0,0
100593,55,F,18,1,1123.49,standard,2966.14,credit_card,east,16,7.5,0,0
100594,81,M,15,2,926.17,premium,4699.31,credit_card,west,14,6.8,1,0
100595,55,F,7,0,1377.78,basic,3076.09,bank_transfer,east,5,8.7,0,0
100596,67,M,0,2,3200.4,standard,2428.22,credit_card,west,2,5.2,0,0
100597,47,F,9,0,3847.0,premium,5335.62,credit_card,east,11,6.4,0,0
100598,68,M,1,1,7902.37,standard,3354.08,credit_card,south,3,7.3,0,0
100599,80,F,18,0,5797.28,standard,4023.95,bank_transfer,north,16,7.6,0,0
100600,69,M,13,0,8034.79,standard,2830.51,cash,north,12,6.7,0,1
100601,55,M,2,3,6877.81,standard,2785.98,credit_card,east,2,5.8,0,0
100602,47,M,8,0,4092.33,premium,4733.32,credit_card,east,9,7.5,0,0
100603,68,M,7,1,5074.91,standard,3520.76,credit_card,south,6,7.9,1,0
100604,22,M,10,1,13162.17,basic,2839.09,cash,west,8,6.5,0,0
100605,46,M,14,1,9536.29,basic,3086.38,credit_card,east,14,6.8,0,0
100606,21,F,5,0,10438.2,standard,3094.6,credit_card,south,3,6.2,0,0
100607,27,F,1,0,700.36,basic,2606.72,credit_card,west,0,8.3,0,0
100608,73,F,0,0,1393.55,premium,5504.5,bank_transfer,east,1,7.5,0,0
100609,34,M,2,1,3711.63,basic,2545.78,credit_card,north,2,9.7,0,0
100610,34,M,17,1,8214.4,premium,5397.83,credit_card,west,19,6.3,0,0
100611,51,M,13,0,5633.59,standard,2861.2,credit_card,north,12,7.2,0,0
100612,23,F,16,1,75.58,premium,5115.38,credit_card,south,18,7.2,0,0
100613,70,F,1,1,669.98,basic,3027.91,credit_card,north,0,6.3,0,0
100614,83,M,18,1,5707.72,premium,4980.66,credit_card,north,19,9.3,0,0
100615,60,M,8,0,888.84,standard,1746.7,bank_transfer,west,8,4.1,0,0
100616,40,F,7,0,1483.45,basic,3580.28,credit_card,north,8,8.3,0,0
100617,72,F,9,0,33.36,premium,4413.85,credit_card,south,10,7.4,0,0
100618,33,F,8,2,2971.28,basic,2955.45,credit_card,east,8,6.7,0,0
100619,25,F,7,2,6991.91,basic,3148.97,bank_transfer,east,7,5.4,0,0
100620,21,M,6,1,2365.16,standard,3108.0,credit_card,west,6,6.7,0,0
100621,21,M,5,1,10887.45,standard,3149.08,credit_card,west,6,6.7,0,0
100622,73,M,1,1,3045.91,premium,4925.26,bank_transfer,south,0,6.1,0,0
100623,42,M,8,1,9.59,basic,3211.79,bank_transfer,east,9,6.0,0,0
100624,84,M,8,0,5342.95,basic,3309.92,bank_transfer,north,6,10.0,0,0
100625,84,M,18,1,4307.53,premium,5902.22,credit_card,north,17,7.0,0,0
100626,44,M,8,2,1513.33,basic,2930.3,bank_transfer,north,6,6.0,0,1
100627,49,M,1,0,1289.44,basic,3523.7,credit_card,south,0,9.0,0,0
100628,67,M,18,0,2858.91,premium,5247.38,credit_card,south,20,8.6,0,0
100629,78,M,15,0,1803.63,standard,3531.34,bank_transfer,north,14,7.1,0,0
100630,68,M,13,1,1837.68,basic,3355.83,bank_transfer,south,14,6.3,0,0
100631,36,F,19,0,1403.14,standard,2989.48,bank_transfer,south,21,6.6,0,0
100632,38,F,0,1,5559.05,premium,4401.74,bank_transfer,south,1,10.0,0,0
100633,22,M,12,0,6277.85,premium,5408.18,credit_card,north,13,6.2,1,0
100634,59,M,1,1,10579.9,basic,2559.02,cash,south,0,5.0,0,0
100635,78,M,13,1,1242.05,basic,2864.88,cash,west,13,5.7,0,1
100636,39,F,0,0,7746.86,basic,2862.52,credit_card,west,1,5.4,0,0
100637,38,M,14,1,13868.37,basic,3710.77,credit_card,south,16,6.9,0,0
100638,18,M,17,0,4807.11,standard,3877.44,credit_card,north,18,8.3,0,0
100639,22,F,8,1,6083.68,standard,2604.57,bank_transfer,east,8,5.9,1,0
100640,29,M,7,0,3820.51,basic,2036.89,credit_card,north,7,6.0,1,1
100641,63,M,6,0,4097.28,standard,3053.04,bank_transfer,north,7,8.4,0,0
100642,51,M,8,1,147.99,premium,4886.19,credit_card,south,8,7.4,0,0
100643,66,M,8,1,10884.45,basic,3816.23,cash,east,7,2.5,0,0
100644,62,M,10,0,1707.93,standard,3490.34,bank_transfer,south,8,4.4,1,0
100645,44,F,3,1,6287.38,standard,2726.44,bank_transfer,west,3,7.4,0,1
100646,43,M,6,0,1451.76,basic,2578.23,bank_transfer,south,7,9.3,0,0
100647,64,F,6,2,5181.37,standard,3304.53,credit_card,east,6,6.3,0,0
100648,73,M,3,1,6688.59,basic,2805.27,credit_card,east,4,6.9,0,0
100649,80,M,11,3,9124.17,basic,2880.24,credit_card,west,13,5.7,0,0
100650,65,M,16,0,1833.28,standard,3439.31,bank_transfer,north,17,8.1,0,0
100651,78,M,19,0,6510.16,basic,2956.07,bank_transfer,north,21,5.3,1,1
100652,43,M,2,0,3876.94,standard,3134.01,credit_card,north,0,7.5,0,1
100653,53,M,8,1,6767.48,premium,5325.7,credit_card,south,7,7.1,1,1
100654,18,F,4,2,3853.4,basic,2539.89,credit_card,south,2,5.7,0,0
100655,25,M,19,1,228.43,standard,3542.12,cash,east,20,5.7,0,0
100656,69,M,15,0,761.32,standard,3289.5,credit_card,east,13,7.2,0,0
100657,64,M,7,0,8959.16,standard,2328.79,credit_card,north,9,5.8,0,0
100658,73,M,15,0,2852.5,basic,3387.04,credit_card,south,13,6.4,0,0
100659,31,M,18,0,4273.03,basic,3083.12,credit_card,east,17,7.9,1,0
100660,45,M,15,1,4964.06,basic,3155.88,cash,west,15,6.7,0,1
